scientificName,decimalLatitude,decimalLongitude,eventDate,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,basisOfRecord,sst_mean,salinity_mean,depth_m,presence
Sargassum macrocarpum,32.452163,130.024457,1989/1991,,,,HumanObservation,21.080319412704835,33.327760313042695,,1
Undaria pinnatifida f. pinnatifida,32.452163,130.024457,1989/1991,,,,HumanObservation,21.080319412704835,33.327760313042695,,1
Ecklonia kurome,32.405366,129.996602,1989/1991,,,,HumanObservation,21.330450859646696,33.51979052942077,,1
Sargassum macrocarpum,32.405366,129.996602,1989/1991,,,,HumanObservation,21.330450859646696,33.51979052942077,,1
Undaria pinnatifida f. pinnatifida,32.405366,129.996602,1989/1991,,,,HumanObservation,21.330450859646696,33.51979052942077,,1
Ecklonia kurome,32.399761,129.997308,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Sargassum fulvellum,32.399761,129.997308,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Sargassum,32.399761,129.997308,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Gelidium elegans,32.391022,129.992475,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Sargassum macrocarpum,32.391022,129.992475,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Undaria pinnatifida f. pinnatifida,32.391022,129.992475,1989/1991,,,,HumanObservation,21.37280116859616,33.52413860863801,,1
Gelidium elegans,32.324024,129.981886,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Sargassum macrocarpum,32.324024,129.981886,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Undaria pinnatifida f. pinnatifida,32.324024,129.981886,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Gelidium elegans,32.344554,129.966663,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Sargassum macrocarpum,32.344554,129.966663,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Sargassum horneri,32.312031,129.993466,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Sargassum macrocarpum,32.312031,129.993466,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Undaria pinnatifida f. pinnatifida,32.312031,129.993466,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Sargassum,32.312031,129.993466,1989/1991,,,,HumanObservation,21.39271001442552,33.50365877564522,,1
Gelidium elegans,32.278527,129.989116,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Sargassum patens,32.278527,129.989116,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Undaria pinnatifida f. pinnatifida,32.278527,129.989116,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Gelidium elegans,32.268761,129.981573,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Sargassum fusiforme,32.268761,129.981573,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Sargassum macrocarpum,32.268761,129.981573,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Undaria pinnatifida f. pinnatifida,32.268761,129.981573,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Gelidium elegans,32.252335,129.972409,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Sargassum fusiforme,32.252335,129.972409,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Sargassum macrocarpum,32.252335,129.972409,1989/1991,,,,HumanObservation,21.376128905424185,33.43060592673817,,1
Gelidium elegans,32.241129,129.973648,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.241129,129.973648,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.241129,129.973648,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Gelidium elegans,32.237972,129.984013,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.237972,129.984013,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.237972,129.984013,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Gelidium elegans,32.23779,129.992967,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum horneri,32.23779,129.992967,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.23779,129.992967,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.23779,129.992967,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum horneri,32.223884,129.997114,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.223884,129.997114,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.223884,129.997114,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Gelidium elegans,32.218405,129.993409,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum horneri,32.218405,129.993409,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.218405,129.993409,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.218405,129.993409,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum fusiforme,32.207135,129.996205,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.207135,129.996205,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.207135,129.996205,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum,32.207135,129.996205,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum fusiforme,32.204923,129.994922,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Sargassum macrocarpum,32.204923,129.994922,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Undaria pinnatifida f. pinnatifida,32.204923,129.994922,1989/1991,,,,HumanObservation,21.393425348127675,33.43797552551065,,1
Gelidium elegans,32.198606,129.989309,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Sargassum horneri,32.198606,129.989309,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Sargassum macrocarpum,32.198606,129.989309,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Undaria pinnatifida f. pinnatifida,32.198606,129.989309,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Gelidium elegans,32.18,129.973651,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Sargassum horneri,32.18,129.973651,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Sargassum macrocarpum,32.18,129.973651,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Undaria pinnatifida f. pinnatifida,32.18,129.973651,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Gelidium elegans,32.142101,130.023556,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Sargassum macrocarpum,32.142101,130.023556,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Sargassum macrocarpum,32.142101,130.023556,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Undaria pinnatifida f. pinnatifida,32.142101,130.023556,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Undaria pinnatifida f. pinnatifida,32.142101,130.023556,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Gelidium elegans,32.146615,130.045918,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Sargassum fusiforme,32.146615,130.045918,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Sargassum macrocarpum,32.146615,130.045918,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Undaria pinnatifida f. pinnatifida,32.146615,130.045918,1989/1991,,,,HumanObservation,21.441765943660396,33.496739025683354,,1
Gelidium elegans,32.156223,130.052094,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Sargassum horneri,32.156223,130.052094,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Sargassum macrocarpum,32.156223,130.052094,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Undaria pinnatifida f. pinnatifida,32.156223,130.052094,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Gelidium elegans,32.163546,130.054517,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Sargassum macrocarpum,32.163546,130.054517,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Undaria pinnatifida f. pinnatifida,32.163546,130.054517,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Gelidium elegans,32.150046,129.975674,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Sargassum macrocarpum,32.150046,129.975674,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Undaria pinnatifida f. pinnatifida,32.150046,129.975674,1989/1991,,,,HumanObservation,21.433705883049907,33.510559796486575,,1
Gelidium elegans,32.207854,130.05795,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum horneri,32.207854,130.05795,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum macrocarpum,32.207854,130.05795,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Undaria pinnatifida f. pinnatifida,32.207854,130.05795,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Gelidium elegans,32.210666,130.073225,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum horneri,32.210666,130.073225,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum macrocarpum,32.210666,130.073225,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Undaria pinnatifida f. pinnatifida,32.210666,130.073225,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum horneri,32.241769,130.082948,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum patens,32.241769,130.082948,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Undaria pinnatifida f. pinnatifida,32.241769,130.082948,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum horneri,32.248823,130.098164,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum patens,32.248823,130.098164,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Undaria pinnatifida f. pinnatifida,32.248823,130.098164,1989/1991,,,,HumanObservation,20.831790916086245,33.03274832304009,,1
Sargassum horneri,32.271799,130.133361,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.271799,130.133361,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.271799,130.133361,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.276541,130.145677,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.276541,130.145677,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.276541,130.145677,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.276541,130.145677,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.268045,130.115528,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.268045,130.115528,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.268045,130.115528,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.274532,130.120907,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.274532,130.120907,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.274532,130.120907,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.274532,130.120907,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.281011,130.126841,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.281011,130.126841,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.281011,130.126841,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.281011,130.126841,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.283726,130.130265,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.283726,130.130265,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.283726,130.130265,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.283726,130.130265,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.285196,130.134351,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum horneri,32.285196,130.134351,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Sargassum patens,32.285196,130.134351,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Undaria pinnatifida f. pinnatifida,32.285196,130.134351,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Ecklonia kurome,32.278862,130.129711,1989/1991,,,,HumanObservation,20.58943420663805,32.86426861789615,,1
Gelidium elegans,32.19666,130.076633,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Sargassum horneri,32.19666,130.076633,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Sargassum macrocarpum,32.19666,130.076633,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Undaria pinnatifida f. pinnatifida,32.19666,130.076633,1989/1991,,,,HumanObservation,20.919386200523295,33.123782245582255,,1
Ecklonia kurome,32.284099,130.150165,1989/1991,,,,HumanObservation,20.324751584847423,32.684808211253184,,1
Sargassum horneri,32.284099,130.150165,1989/1991,,,,HumanObservation,20.324751584847423,32.684808211253184,,1
Sargassum patens,32.284099,130.150165,1989/1991,,,,HumanObservation,20.324751584847423,32.684808211253184,,1
Sargassum horneri,32.325496,130.203782,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum patens,32.325496,130.203782,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Undaria pinnatifida f. pinnatifida,32.325496,130.203782,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum horneri,32.329215,130.208398,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum patens,32.329215,130.208398,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Undaria pinnatifida f. pinnatifida,32.329215,130.208398,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum horneri,32.32958,130.205037,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum patens,32.32958,130.205037,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Undaria pinnatifida f. pinnatifida,32.32958,130.205037,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum fusiforme,32.339337,130.210238,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum horneri,32.339337,130.210238,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum patens,32.339337,130.210238,1989/1991,,,,HumanObservation,20.103073180747092,32.4902887092654,,1
Sargassum horneri,32.36503,130.221797,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum patens,32.36503,130.221797,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Undaria pinnatifida f. pinnatifida,32.36503,130.221797,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum horneri,32.373191,130.232986,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum macrocarpum,32.373191,130.232986,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum patens,32.373191,130.232986,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Undaria pinnatifida f. pinnatifida,32.373191,130.232986,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum horneri,32.379271,130.223246,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum patens,32.379271,130.223246,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Undaria pinnatifida f. pinnatifida,32.379271,130.223246,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum horneri,32.387379,130.223844,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum patens,32.387379,130.223844,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Undaria pinnatifida f. pinnatifida,32.387379,130.223844,1989/1991,,,,HumanObservation,20.12854177735911,32.45596819206278,,1
Sargassum patens,32.315994,130.276365,1989/1991,,,,HumanObservation,20.0878767125175,32.453594777707444,,1
Sargassum siliquastrum,32.315994,130.276365,1989/1991,,,,HumanObservation,20.0878767125175,32.453594777707444,,1
